"drange","dlat","dlon_neg","dlon","D_to_Driftmier","D_to_Adrift_F35","D_to_Earl_Ross_Home","D_to_Ross_Cabin","minDist","District","LLNR","XREF","Aid_x0020_Name","Aid_x0020_Type","Position_x0020__x0028_Latitude_x0029_","Position_x0020__x0028_Longitude_x0029_","Characteristic","Both_x002F_Night_x002F_Day","Height","Range","Location","Structure","Remarks","RACN_x0020_Morse_x0020_Char"
"0","37.8143333333333","-122.477738888889","122.477738888889","45.9931073024785","45.9245177717821","2.66539545830051","9.46386930452296","2.66539545830051","11","4260","","Golden Gate Bridge South Pier Light","PA","37-48-51.600N","122-28-39.860W","Fl R 15s","Night","","","","","HORN(2): Sound simultaneously 1 blast ev 20s (2s bl).::Private Aid",""
"0","37.9020533333333","-122.357015833333","122.357015833333","45.8702850750872","45.8020691975991","2.68041679176519","9.38155703581818","2.68041679176519","11","5741","","Point Potrero Reach Range Rear Light","FD","37-54-07.392N","122-21-25.257W","Iso R 6s","Night","46","","311 yards, 098.5?? from front light.","KRW on pile.","Visible 1.5?? each side of the rangeline.",""
"0","37.9024319444444","-122.360212222222","122.360212222222","45.8734717246681","45.8052578117541","2.68228224683329","9.38101739127507","2.68228224683329","11","5740","","Point Potrero Reach Range Front Light","FD","37-54-08.755N","122-21-36.764W","Q R","Night","23","","","KRW on pile. On same structure as Richmond Harbor Channel Light 14.","Visible 1.5?? each side of the rangeline.",""
"0","37.8987661111111","-122.3887775","122.3887775","45.9021150745358","45.8338877045442","2.69291454501473","9.3832838953947","2.69291454501473","11","5675","","Richmond Harbor Channel Approach Range Rear Light","FD","37-53-55.558N","122-23-19.599W","Iso W 6s","Night","36","","358 yards, 132.3?? from front light.","KRW on Dolphin.","Visible all around with higher intensity on rangeline.",""
"0","33.7671361111111","-119.052781944444","119.052781944444","42.8711046975314","42.783412346074","2.69366112156434","14.0234284364748","2.69366112156434","11","181","","NOAA Environmental Lighted Buoy 46025","FD","33-46-01.690N","119-03-10.015W","Fl (4)Y 20s","Night","","","","Yellow disc-shaped buoy.","",""
"0","37.9007536111111","-122.391534166667","122.391534166667","45.9048243802178","45.8366060081685","2.69599630680928","9.3811685912343","2.69599630680928","11","5670","","Richmond Harbor Channel Approach Range Front Light","FD","37-54-02.713N","122-23-29.523W","Q W","Night","23","","","KRW on pile.","Visible all around with higher intensity on rangeline.",""
"0","37.9068972222222","-122.382641666667","122.382641666667","45.8957907854375","45.8275986055681","2.69702479692065","9.37545441043858","2.69702479692065","11","5720","","Brickyard Cove Harbor Light 2","PA","37-54-24.830N","122-22-57.510W","F R","Night","8","","","On pile.","Private Aid",""
"0","37.9071166666667","-122.382872222222","122.382872222222","45.8960161666856","45.8278249734608","2.69732861244632","9.37522415490696","2.69732861244632","11","5715","","Brickyard Cove Harbor Light 1","PA","37-54-25.620N","122-22-58.340W","F G","Night","8","","","On pile.","Private Aid",""
"0","38.0277888888889","-122.138397222222","122.138397222222","45.6489415589084","45.5812614343167","2.69780694954213","9.26979121851395","2.69780694954213","11","6260","","Martinez Marina Light 2","PA","38-01-40.040N","122-08-18.230W","Fl R 4s","Night","7","","","On pile.","Private Aid",""
"0","38.0280166666667","-122.138225","122.138225","45.6487646425078","45.5810855119999","2.69794815422809","9.26957698102951","2.69794815422809","11","6255","","Martinez Marina Light 1","PA","38-01-40.860N","122-08-17.610W","Fl G 4s","Night","7","","","On pile.","Private Aid",""
"0","38.0469197222222","-122.093570555556","122.093570555556","45.6037307687542","45.536131726737","2.69810908898226","9.25418641483334","2.69810908898226","11","6380","","Point Edith Crossing South Range Rear Light","FD","38-02-48.911N","122-05-36.854W","Iso W 6s","Night","31","","436 yards, 236.2?? from front light.","KRW on pile.","Visible all around; higher intensity on rangeline. Ra ref.",""
"0","38.0301194444444","-122.134047222222","122.134047222222","45.6445441372455","45.5768739721708","2.69823354138555","9.26779410158514","2.69823354138555","11","6265","","Shell Oil Wharf West End Light","PA","38-01-48.430N","122-08-02.570W","Q R","Night","24","","","Mooring dolphin.","Private Aid",""
"0","38.0489183333333","-122.089797222222","122.089797222222","45.5999175369925","45.5323270486895","2.69853429215986","9.25249637800769","2.69853429215986","11","6375","","Point Edith Crossing South Range Front Light","FD","38-02-56.106N","122-05-23.270W","Q W","Night","25","","","KRW on pile.","Visible all around; higher intensity on rangeline. Ra ref.",""
"0","38.0327638888889","-122.128854166667","122.128854166667","45.6392974611466","45.5716385784825","2.69862774759315","9.26555019832445","2.69862774759315","11","6275","","Shell Oil Wharf East End Light","PA","38-01-57.950N","122-07-43.875W","Oc R 2.4s","Night","24","","","Mooring dolphin.","Private Aid",""
"0","38.0343652777778","-122.125243055556","122.125243055556","45.6356540470332","45.5680019599424","2.69869058085036","9.26422848211094","2.69869058085036","11","6280","","Amorco Wharf West Light","PA","38-02-03.715N","122-07-30.875W","F R","Night","26","","","On post above dolphins.","BELL near center of Pier: 2 strokes ev 15s::Private Aid",""
"0","38.0358333333333","-122.122222222222","122.122222222222","45.6326035836533","45.5649577509399","2.6988659011167","9.26299591097682","2.6988659011167","11","6281","","Amorco Wharf East Lights","PA","38-02-09.000N","122-07-20.000W","F R","Night","26","","","On post above dolphins.","Private Aid",""
"0","38.0491666666667","-122.090277777778","122.090277777778","45.600392944531","45.5328035953805","2.69894549788316","9.25221027494367","2.69894549788316","11","6370","","Avon Wharf East Light","PA","38-02-57.000N","122-05-25.000W","F R","Night","21","","","On wharf.","HORN (2s blast every 15s), ::Private Aid",""
"0","38.0480555555556","-122.093611111111","122.093611111111","45.6037481871405","45.5361541817341","2.6991758102004","9.25305097089845","2.6991758102004","11","6365","","Avon Wharf West Lights","PA","38-02-53.000N","122-05-37.000W","F R","Night","16","","","On wharf.","HORN (2s blast every 10s), ::Private Aid",""
"0","38.0667597222222","-122.046654444444","122.046654444444","45.5564240641782","45.4889092582301","2.69919766539498","9.23828329915093","2.69919766539498","11","6470","","Roe Island Channel Range Front Light","FD","38-04-00.335N","122-02-47.956W","Q W","Night","23","","","KRW on pile.","Visible 10?? on each side of the rangeline.",""
"0","38.0472222222222","-122.096388888889","122.096388888889","45.60654235491","45.5389448801311","2.69945688819488","9.25366021259859","2.69945688819488","11","6362","","Avon Turning Basin South Light","PA","38-02-50.000N","122-05-47.000W","Fl W 4s","Both","18","","","Single pile.","Private Aid",""
"0","38.0447222222222","-122.1025","122.1025","45.6127031786354","45.5450951191594","2.69946988674308","9.25566819081367","2.69946988674308","11","6356","","Suisun Bay Plains Products Pier Light (A)","PA","38-02-41.000N","122-06-09.000W","Fl R 4s","Both","18","","","West End of Piier.","Private Aid",""
"0","38.0452777777778","-122.101666666667","122.101666666667","45.6118586780963","45.544253012811","2.69966559677911","9.25518014796134","2.69966559677911","11","6357","","Suisun Bay Plains Products Pier Light (B)","PA","38-02-43.000N","122-06-06.000W","Fl R 4s","Both","18","","","On Pier.","Private Aid",""
"0","38.0461111111111","-122.099722222222","122.099722222222","45.6098976391355","45.542295509389","2.69969550260365","9.25450321142254","2.69969550260365","11","6359","","Suisun Bay Plains Products Pier Light (D)","PA","38-02-46.000N","122-05-59.000W","Fl R 4s","Both","18","","","East End of Pier.","Private Aid",""
"0","38.0458333333333","-122.100555555556","122.100555555556","45.6107364639182","45.5431331705424","2.6997558674243","9.25471415756612","2.6997558674243","11","6358","","Suisun Bay Plains Products Pier Light (C)","PA","38-02-45.000N","122-06-02.000W","Fl R 4s","Both","18","","","On Pier.","Private Aid",""
"0","38.0677522222222","-122.051654166667","122.051654166667","45.561402992133","45.4938929826831","2.70193125950136","9.23687031250238","2.70193125950136","11","6475","","Roe Island Channel Range Rear Light","FD","38-04-03.908N","122-03-05.955W","Iso W 6s","Night","36","","495 yards, 284.1?? from front light.","KRW on Dolphin.","Visible 10?? on each side of the rangeline.",""
"0","38.0653019444444","-122.058770833333","122.058770833333","45.5685671538139","45.5010468356386","2.70223724429777","9.23871296166454","2.70223724429777","11","6433","","Point Edith Crossing Range Front Light","FD","38-03-55.087N","122-03-31.575W","Q W","Night","18","","","KRW on pile.","Visible all around; higher intensity on rangeline.",""
"0","38.0668316666667","-122.0558825","122.0558825","45.5656488457869","45.4981350853474","2.70260909621931","9.23743104910162","2.70260909621931","11","6434","","Point Edith Crossing Range Rear Light","FD","38-04-00.594N","122-03-21.177W","Iso W 6s","Night","30","","334 yards, 056.2?? from front light.","KRW on Dolphin.","Visible all around; higher intensity on rangeline.",""
"0","38.0516666666667","-122.098888888889","122.098888888889","45.6089515360774","45.5413739556206","2.70451755425705","9.24903119210407","2.70451755425705","11","6363","","Avon Turning Basin North Light","PA","38-03-06.000N","122-05-56.000W","Fl W 4s","Both","18","","","Single pile.","Private Aid",""
"0","37.8716666666667","-122.460833333333","122.460833333333","45.974794110996","45.9064544955948","2.70556651996193","9.40722958660881","2.70556651996193","11","4356","","Belvedere Cove Light","PA","37-52-18.000N","122-27-39.000W","Fl G 2.5s","Night","16","","","Metal pole on breakwater.","Private Aid",""
"0","37.7916666666667","-122.606666666667","122.606666666667","46.1225705777927","46.053894923424","2.71683007607619","9.48257173205147","2.71683007607619","11","4187","","Scripps Waverider Lighted Research Buoy 142","PA","37-47-30.000N","122-36-24.000W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","37.9124294444444","-122.415277777778","122.415277777778","45.9282895886108","45.8601247532776","2.71783784087579","9.36841783528226","2.71783784087579","11","5662","","Southampton Shoal Outfall Lighted Buoy 2","PA","37-54-44.746N","122-24-55.000W","Fl W 4s","Night","","","","White with orange bands.","Private Aid",""
"0","38.0420361111111","-122.157363888889","122.157363888889","45.6676105041924","45.5999949787404","2.71841464127577","9.25418070486816","2.71841464127577","11","6248","","Benicia Marina Light 2","PA","38-02-31.330N","122-09-26.510W","Fl R 5s","Night","5","","","TR on post.","Private Aid",""
"0","38.0421138888889","-122.157661111111","122.157661111111","45.6679060734692","45.6002909161821","2.71860459050323","9.25408145008168","2.71860459050323","11","6247","","Benicia Marina Light 1","PA","38-02-31.610N","122-09-27.580W","Fl G 5s","Night","5","","","SG on post.","Private Aid",""
"0","37.9124294444444","-122.420426388889","122.420426388889","45.9334368189246","45.8652724580437","2.72038539761404","9.3681898655418","2.72038539761404","11","5661","","Southampton Shoal Outfall Lighted Buoy 1","PA","37-54-44.746N","122-25-13.535W","Fl W 4s","Night","","","","White with orange bands.","Private Aid","K ( - . - )"
"0","33.2972222222222","-119.521111111111","119.521111111111","43.3949924836019","43.3054651792173","2.73484429449133","14.3613390658434","2.73484429449133","11","2595","","NAVFAC Lighted Research Buoy","PA","33-17-50.000N","119-31-16.000W","Fl (5)Y 20s","Both","","","","Yellow","Navy Maintained.::Private Aid",""
"0","37.9158333333333","-122.4725","122.4725","45.9854178733218","45.9172732493449","2.74949031479674","9.36264154689924","2.74949031479674","11","5518.1","","Paradise Cay Light 1","PA","37-54-57.000N","122-28-21.000W","Fl G 2s","Both","","","","SG on pile.","Private Aid",""
"0","37.9158333333333","-122.473333333333","122.473333333333","45.9862509851238","45.9181064374877","2.7499147527282","9.36260952736122","2.7499147527282","11","5518.2","","Paradise Cay Light 3","PA","37-54-57.000N","122-28-24.000W","Fl G 3s","Both","","","","SG on pile.","Private Aid",""
"0","37.9155555555556","-122.474444444444","122.474444444444","45.9873682060952","45.9192225407419","2.75024198381818","9.36284452424743","2.75024198381818","11","5518.3","","Paradise Cay Light 5","PA","37-54-56.000N","122-28-28.000W","Fl G 4s","Both","","","","SG on pile.","Private Aid",""
"0","37.9282580555556","-122.468584444444","122.468584444444","45.9812185383378","45.9131281124279","2.75820672417196","9.35037767496754","2.75820672417196","11","5520","","Corte Madera Channel Light 2","PA","37-55-41.729N","122-28-06.904W","Iso R 6s","Night","9","","","TR on pile.","Ra ref.::Private Aid",""
"0","37.9295833333333","-122.472188888889","122.472188888889","45.9847918669604","45.9167075861945","2.76117526709111","9.34891372964573","2.76117526709111","11","5530","","Corte Madera Channel Light 4","PA","37-55-46.500N","122-28-19.880W","Fl R 4s","Night","9","","","TR on pile.","Ra ref.::Private Aid",""
"0","38.0661111111111","-122.213611111111","122.213611111111","45.7233604922138","45.6558559157254","2.76325648903351","9.22622543880419","2.76325648903351","11","6223","","Glencove Marina Entrance Light 2","PA","38-03-58.000N","122-12-49.000W","Fl R 4s","Night","14","","","On pile.","Private Aid",""
"0","38.0661111111111","-122.213888888889","122.213888888889","45.7236382149727","45.656133660212","2.76337121913458","9.22620680497641","2.76337121913458","11","6222","","Glencove Marina Entrance Light 1","PA","38-03-58.000N","122-12-50.000W","Fl G 4s","Night","14","","","On pile.","Private Aid",""
"0","37.9315913888889","-122.478862222222","122.478862222222","45.9914178231577","45.9233429609713","2.7662932355291","9.34665218315438","2.7662932355291","11","5535","","Corte Madera Channel Light 5","PA","37-55-53.729N","122-28-43.904W","Fl G 2.5s","Night","9","","","SG on pile.","Ra ref.::Private Aid",""
"0","37.9320077777778","-122.478306666667","122.478306666667","45.9908529560105","45.9227798718942","2.76636942224309","9.34625713956269","2.76636942224309","11","5536","","Corte Madera Channel Light 6","PA","37-55-55.228N","122-28-41.904W","Fl R 4s","Night","9","","","TR on pole.","Ra Ref.   ::Private Aid",""
"0","38.0589027777778","-122.241008333333","122.241008333333","45.7508962348011","45.6833619553847","2.76814717377174","9.23162117900456","2.76814717377174","11","6211","","Shore Oil Wharf East Light","PA","38-03-32.050N","122-14-27.630W","Q W","Night","10","","","On wharf.","Private Aid",""
"0","38.0588166666667","-122.241769444444","122.241769444444","45.75165891934","45.6841243195119","2.76839051361983","9.23165836533338","2.76839051361983","11","6212","","Shore Oil Wharf West Light","PA","38-03-31.740N","122-14-30.370W","Q W","Night","10","","","On wharf.","Private Aid",""
"0","37.9345833333333","-122.483888888889","122.483888888889","45.9963753477076","45.9283140727768","2.77142670672146","9.34347339859711","2.77142670672146","11","5545","","Corte Madera Channel Light 8","PA","37-56-04.500N","122-29-02.000W","Fl R 4s","Night","9","","","TR on pile.","Ra ref.::Private Aid",""
"0","37.9340911111111","-122.485529166667","122.485529166667","45.9980263528638","45.9299630644357","2.77183898244072","9.34390419668565","2.77183898244072","11","5540","","Corte Madera Channel Light 7","PA","37-56-02.728N","122-29-07.905W","Fl G 2.5s","Night","9","","","SG on pile.","Private Aid",""
"0","38.0571430555555","-122.259052777778","122.259052777778","45.7689723526317","45.7014317242019","2.77422218929175","9.23223860103186","2.77422218929175","11","5965","","Oleum Wharf East Lights (4)","PA","38-03-25.715N","122-15-32.590W","F R","Night","12","","","On end of wharf.","HORN: 1 blast ev 18S (2S BL).::Private Aid",""
"0","38.0564486111111","-122.263858333333","122.263858333333","45.7737908866294","45.7062475712191","2.7756538580159","9.23263439816179","2.7756538580159","11","5960","","Oleum Wharf West Lights (4)","PA","38-03-23.215N","122-15-49.890W","F R","Night","12","","","On end of wharf.","BELL: 1 stroke ev 8s::Private Aid",""
"0","37.9361744444444","-122.491362777778","122.491362777778","46.0038113254347","45.9357577053435","2.77660809082006","9.34160735023828","2.77660809082006","11","5550","","Corte Madera Channel Light 9","PA","37-56-10.228N","122-29-28.906W","Fl G 2.5s","Night","9","","","SG on pile.","Private Aid",""
"0","37.9372222222222","-122.491085","122.491085","46.0035099450091","45.935460899126","2.77736687367188","9.34057042602416","2.77736687367188","11","5555","","Corte Madera Channel Light 10","PA","37-56-14.000N","122-29-27.906W","Fl R 4s","Night","9","","","TR on pile.","Ra ref.::Private Aid",""
"0","37.9383666666667","-122.4976","122.4976","46.0099974569523","45.9419540168911","2.78168310155819","9.33919073986199","2.78168310155819","11","5560","","Corte Madera Channel Light 11","PA","37-56-18.120N","122-29-51.360W","Fl G 2.5s","Night","9","","","SG on pile.","Private Aid",""
"0","37.9390277777778","-122.496633333333","122.496633333333","46.0090161294771","45.9409755045877","2.78175583127903","9.33856478779475","2.78175583127903","11","5565","","Corte Madera Channel Light 12","PA","37-56-20.500N","122-29-47.880W","Fl R 4s","Night","9","","","TR on pile.","Ra ref.::Private Aid",""
"0","37.9402777777778","-122.500555555556","122.500555555556","46.0129091986072","45.9448744097536","2.78483902263013","9.33717526871744","2.78483902263013","11","5570","","Corte Madera Channel Light 13","PA","37-56-25.000N","122-30-02.000W","Fl G 2.5s","Night","9","","","SG on pile.","Private Aid",""
"0","37.9420075","-122.504001944444","122.504001944444","46.0163158105415","45.9482889196038","2.78809213920359","9.33532467237777","2.78809213920359","11","5580","","Corte Madera Channel Light 15","PA","37-56-31.227N","122-30-14.407W","Fl G 2.5s","Night","9","","","SG on pile.","Ra ref.::Private Aid",""
"0","37.9429166666667","-122.503855555556","122.503855555556","46.0161490363084","45.9481261221119","2.78879720423275","9.33442122478763","2.78879720423275","11","5585","","Corte Madera Channel Light 16","PA","37-56-34.500N","122-30-13.880W","Fl R 4s","Night","9","","","TR on pile.","Ra ref.::Private Aid",""
"0","37.9424","-122.50585","122.50585","46.0181545809924","45.9501295768999","2.78937819785162","9.33486753311187","2.78937819785162","11","5590","","Corte Madera Channel Light 17","PA","37-56-32.640N","122-30-21.060W","Fl G 4s","Night","9","","","SG on pile.","Private Aid",""
"0","37.9427019444444","-122.507057777778","122.507057777778","46.0193552725999","45.9513317009086","2.79025802430176","9.33452356649812","2.79025802430176","11","5595","","Corte Madera Channel Light CM","PA","37-56-33.727N","122-30-25.408W","Fl (2+1)G 6s","Night","9","","","JG on pile.","Ra ref.::Private Aid",""
"0","38.0555352777778","-122.321582222222","122.321582222222","45.8315214746137","45.7639786846397","2.8000993631074","9.23016991811036","2.8000993631074","11","5923","","Pinole Shoal Range Rear Light","FD","38-03-19.927N","122-19-17.696W","Iso G 6s","Both","55","","266 yards, 059.2?? from front light.","KRW on pile.","Visible 4?? each side of rangeline.",""
"0","38.0543763888889","-122.323939166667","122.323939166667","45.8339012344926","45.7663535202225","2.8001148783365","9.23119684057068","2.8001148783365","11","5922","","Pinole Shoal Range Front Light","FD","38-03-15.755N","122-19-26.181W","Fl G 2.5s","Both","26","","","KRW on pile.","Visible 4?? each side of the rangeline.",""
"0","37.9708780555556","-122.496670833333","122.496670833333","46.0083467085838","45.9404458942332","2.8091814303253","9.30673385262404","2.8091814303253","11","5830","","San Rafael Creek Range Front Light","FD","37-58-15.161N","122-29-48.015W","Q R","Night","15","","","KRW on pile.","Visible all around higher intensity on rangeline.",""
"0","37.9719558333333","-122.499843888889","122.499843888889","46.0114954727604","45.9435996634541","2.81172000109892","9.30554275140534","2.81172000109892","11","5835","","San Rafael Creek Rear Range Light","FD","37-58-19.041N","122-29-59.438W","Oc R 4s","Night","56","","332 yards, 293.2?? from front light.
","KRW on pile.","Visible all around with higher intensity on rangeline.",""
"0","37.7550572222222","-122.839120833333","122.839120833333","46.3558983421733","46.2870871787669","2.82589019118991","9.51648997025903","2.82589019118991","11","357","","NOAA Environmental Lighted Buoy 46026","FD","37-45-18.206N","122-50-20.835W","Fl (4)Y 20s","Night","","","","Yellow disc-shaped buoy.","",""
"0","33.8544666666667","-118.63275","118.63275","42.4435887853696","42.3560640882995","2.97072039056094","14.0590626789528","2.97072039056094","11","3336","","Scripps Waverider Lighted Research Buoy 028","PA","33-51-16.080N","118-37-57.900W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","33.9116666666667","-118.458888888889","118.458888888889","42.2641109963187","42.1767528737642","3.08433049626227","14.0576040476819","3.08433049626227","11","3380","","El Segundo Lighted Bell Buoy 2ES","PA","33-54-42.000N","118-27-32.000W","Fl R 4s","Night","","","","Red.","Private Aid",""
"0","33.9203888888889","-118.44175","118.44175","42.246050946079","42.15872341945","3.0942655486949","14.0546600426044","3.0942655486949","11","3420","","Hyperion Lighted Gong Buoy 10 ES","PA","33-55-13.400N","118-26-30.300W","Q R","Night","","","","Red.","Private Aid",""
"0","33.9103305555556","-118.428366666667","118.428366666667","42.2339690965405","42.1465883479215","3.1109397974389","14.0683993405456","3.1109397974389","11","3415","","El Segundo Light","PA","33-54-37.190N","118-25-42.120W","Fl W 2.5s","Night","24","","","NR on pile.","Private Aid",""
"0","32.4572222222222","-120.560555555556","120.560555555556","44.5408744420017","44.4483209619544","3.13436726722515","14.987548916179","3.13436726722515","11","1","","Dart Tsunami Warning Lighted Buoy Station 46412","FD","32-27-26.000N","120-33-38.000W","Fl (4)Y 20s","Both","","","","","",""
"0","33.8488888888889","-118.400555555556","118.400555555556","42.213777446798","42.1261006943029","3.16717400934683","14.1354609315658","3.16717400934683","11","3355","","King Harbor Basin 1 Light 1","PA","33-50-56.000N","118-24-02.000W","F G","Night","17","","","On post.","Private Aid",""
"0","33.8483480555556","-118.399796666667","118.399796666667","42.213089869782","42.1254102293558","3.16810461967051","14.1362124491351","3.16810461967051","11","3360","","King Harbor Basin 1 Light 2","PA","33-50-54.053N","118-23-59.268W","F R","Night","5","","","On post.","Private Aid",""
"0","33.8469591666667","-118.398685555556","118.398685555556","42.2121557267126","42.1244691293303","3.169787795265","14.1378797221673","3.169787795265","11","3345","","King Harbor Portofino  Light 1","PA","33-50-49.053N","118-23-55.268W","F G","Night","5","","","On post.","Private Aid",""
"0","33.8466813888889","-118.39813","118.39813","42.2116380414703","42.1239498697356","3.1704056103795","14.1383177276116","3.1704056103795","11","3350","","King Harbor Portofino Light 2","PA","33-50-48.053N","118-23-53.268W","F R","Night","5","","","On post.","Private Aid",""
"0","33.8494444444444","-118.394241111111","118.394241111111","42.2074422748667","42.1197645974374","3.17220499389478","14.1369146009138","3.17220499389478","11","3339.2","","REDONDO HARBOR LIGHT","PA","33-50-58.000N","118-23-39.268W","Fl W 5s","Both","165","","","On generation station.","Private Aid",""
"0","33.8438888888889","-118.396388888889","118.396388888889","42.2102492744205","42.1225473849118","3.17337444209493","14.1415154379607","3.17337444209493","11","3340","","King Harbor Mole Light","PA","33-50-38.000N","118-23-47.000W","F R","Night","17","","","On post.","Private Aid",""
"0","33.7136111111111","-118.282777777778","118.282777777778","42.113564367588","42.0252037013843","3.33955818453422","14.3010142532389","3.33955818453422","11","3290","","Cabrillo Beach Launch Ramp Light North","PA","33-42-49.000N","118-16-58.000W","Fl W 4s","Night","11","","","On post.","Private Aid",""
"0","33.713","-118.282833333333","118.282833333333","42.1136958561941","42.0253324276164","3.33984777519792","14.3015759381052","3.33984777519792","11","3295","","Cabrillo Beach Launch Ramp Light South","PA","33-42-46.800N","118-16-58.200W","Fl W 4s","Night","15","","","On post.","Private Aid",""
"0","33.7158525","-118.278404166667","118.278404166667","42.1089449878177","42.0205920978917","3.34198215669139","14.3002816216507","3.34198215669139","11","3305","","Cabrillo Way Marina Light","PA","33-42-57.069N","118-16-42.255W","Fl W 4s","Night","22","","","On post.","Private Aid",""
"0","33.7196938888889","-118.272243055556","118.272243055556","42.1023523809421","42.0140135763657","3.34503189542102","14.2986041404654","3.34503189542102","11","3123","","Los Angeles Main Channel Range Rear Light","FD","33-43-10.898N","118-16-20.075W","Iso Y 6s","Both","58","","93 yards, 295.8?? from front light.","On skeleton tower.","Visible 4?? each side of the rangeline.Lighted throughout 24 hours.",""
"0","33.7193608333333","-118.271418888889","118.271418888889","42.1015762464081","42.0132354532291","3.34590401282096","14.2991826788605","3.34590401282096","11","3122","","Los Angeles Main Channel Range Front Light","FD","33-43-09.699N","118-16-17.108W","Q Y","Both","43","","","On skeleton tower.","Visible 4?? each side of the rangeline. Lighted throughout 24 hours.",""
"0","33.7141833333333","-118.271666666667","118.271666666667","42.1024688506391","42.014104520691","3.34853157111276","14.3040107896178","3.34853157111276","11","3190","","San Pedro Bait Company Lighted Mooring Buoy","PA","33-42-51.060N","118-16-18.000W","Fl W 4s","Both","","","","White sphere with blue horizontal band.","Private Aid",""
"0","33.7095027777778","-118.269655555556","118.269655555556","42.1010587636385","42.0126718933324","3.35278027992933","14.3090882981191","3.35278027992933","11","3187.1","","Los Angeles Shallow Water Habitat Marker Light","PA","33-42-34.210N","118-16-10.760W","Oc W 3s","Night","25","","","NW on post.","Private Aid",""
"0","33.7664069444444","-118.222569444444","118.222569444444","42.0472545369641","41.9591015891189","3.36171464598816","14.270308267526","3.36171464598816","11","3090","","Inner Harbor Intake North Light","PA","33-45-59.065N","118-13-21.250W","Q W","Night","7","","","On deck of pier.","Private Aid",""
"0","33.7658513888889","-118.222291666667","118.222291666667","42.0470477376061","41.9588920884405","3.36224481939634","14.270923772025","3.36224481939634","11","3085","","Inner Harbor Intake South Light","PA","33-45-57.065N","118-13-20.250W","Q W","Night","7","","","On deck of pier.","Private Aid",""
"0","33.6177777777778","-118.316944444444","118.316944444444","42.1595363376471","42.0707575233509","3.36515308893423","14.3811353991522","3.36515308893423","11","158","","Scripps Waverider Lighted Research Buoy 092","PA","33-37-04.000N","118-19-01.000W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","33.7475183333333","-118.215818888889","118.215818888889","42.0429008761073","41.9546575971229","3.37747903299744","14.2903648784641","3.37747903299744","11","3028","","Pier F Fireboat Pier Light","PA","33-44-51.066N","118-12-56.948W","F W","Night","18","","","On pile.","Private Aid",""
"0","33.7616666666667","-118.2","118.2","42.0254469946368","41.9372596424707","3.38337128485201","14.2820993037575","3.38337128485201","11","2965","","Catalina Landing West Light","PA","33-45-42.000N","118-12-00.000W","F G","Night","27","","","On post.","Private Aid",""
"0","33.7613888888889","-118.199444444444","118.199444444444","42.0249301997439","41.9367412618881","3.38398972588962","14.2825422736034","3.38398972588962","11","2960","","Catalina Landing East Light","PA","33-45-41.000N","118-11-58.000W","Fl R 6s","Night","31","","","On post.","Private Aid",""
"0","37.9458333333333","-123.47","123.47","46.9819908772396","46.9140646503797","3.38979884302315","9.3474648483278","3.38979884302315","11","381","","Scripps Waverider Lighted Research Buoy 029","PA","37-56-45.000N","123-28-12.000W","Fl (5)Y 20s","Both","","","","Yellow sphere with whip antenna.","Private Aid",""
"0","33.75974","-118.193401388889","118.193401388889","42.0191385206908","41.9309386246254","3.38999198666986","14.2860632820001","3.38999198666986","11","2920","","Rainbow Harbor Entrance Light West","PA","33-45-35.064N","118-11-36.245W","F G","Night","10","","","On post.","Private Aid",""
"0","33.75974","-118.192290277778","118.192290277778","42.0180360049406","41.9298354835555","3.39093567176615","14.2864241431396","3.39093567176615","11","2915","","Rainbow Harbor Entrance Light East","PA","33-45-35.064N","118-11-32.245W","F R","Night","10","","","On post.","Private Aid",""
"0","33.7577955555556","-118.190345555556","118.190345555556","42.0163477780811","41.9281372481237","3.39361380089665","14.2888948744453","3.39361380089665","11","2910","","Shoreline Marina Mole Light","PA","33-45-28.064N","118-11-25.244W","Fl W 4s","Night","10","","","On post.","Private Aid",""
"0","33.753","-118.187111111111","118.187111111111","42.0137342875641","41.9254999514445","3.39889341834729","14.2944811968529","3.39889341834729","11","2985","","Queen Mary Cruise Terminal North Light","PA","33-45-10.800N","118-11-13.600W","Q W","Night","20","","","On post.","Private Aid",""
"0","33.7580733333333","-118.183678611111","118.183678611111","42.0096979564926","41.9214849457502","3.39913122104592","14.2907996185658","3.39913122104592","11","2905","","Shoreline Marina Entrance Light West","PA","33-45-29.064N","118-11-01.243W","Fl G 4s","Night","10","","","On post.","Private Aid",""
"0","33.7372","-118.1963","118.1963","42.0248186465393","41.9365170813444","3.39949329633844","14.30644392927","3.39949329633844","11","3009.2","","Pier J South Rear Range Light","PA","33-44-13.920N","118-11-46.680W","F G","Both","80","","","","On 74ft tower.::Private Aid",""
"0","33.7586288888889","-118.182845277778","118.182845277778","42.0088020732542","41.9205911404431","3.39954675635749","14.2905454086452","3.39954675635749","11","2900","","Shoreline Marina Entrance Light East","PA","33-45-31.064N","118-10-58.243W","Q R","Night","10","","","On post.","Private Aid",""
